-9.89619, -4.93134, 33.7419
-9.40578, -4.31444, 33.343
-8.89848, -3.76939, 32.868
-8.38346, -3.29874, 32.331
-7.86935, -2.9021, 31.7458
-7.36395, -2.57674, 31.1249
-6.87405, -2.31815, 30.4793
-6.40532, -2.12066, 29.8185
-5.96226, -1.97799, 29.1503
-5.54828, -1.88365, 28.4807
-5.16572, -1.83132, 27.8148
-4.81599, -1.8151, 27.1562
-4.49972, -1.82965, 26.5076
-4.21686, -1.87028, 25.8712
-3.96687, -1.93301, 25.2483
-3.74877, -2.01455, 24.6399
-3.56134, -2.11228, 24.0469
-3.40316, -2.22417, 23.4696
-3.27273, -2.34876, 22.9085
-3.16852, -2.48506, 22.3639
-3.08903, -2.63254, 21.836
-3.03286, -2.791, 21.3252
-2.99871, -2.9606, 20.8317
-2.98541, -3.14175, 20.3559
-2.99195, -3.3351, 19.8982
-3.0175, -3.54151, 19.459
-3.06138, -3.762, 19.039
-3.12308, -3.99775, 18.6389
-3.20227, -4.25005, 18.2595
-3.29879, -4.5203, 17.9019
-3.41263, -4.80999, 17.5673
-3.54393, -5.12068, 17.257
-3.69298, -5.45398, 16.9727
-3.86022, -5.8115, 16.7165
-4.0462, -6.19487, 16.4905
-4.25159, -6.60565, 16.2973
-4.47716, -7.04533, 16.1401
-4.72376, -7.51521, 16.0223
-4.99229, -8.01636, 15.948
-5.28371, -8.54955, 15.9217
-5.59895, -9.11503, 15.9486
-5.93892, -9.71248, 16.0344
-6.30443, -10.3408, 16.1858
-6.69614, -10.9978, 16.4097
-7.11446, -11.6801, 16.7139
-7.5595, -12.3826, 17.1066
-8.03092, -13.0987, 17.5963
-8.52777, -13.819, 18.1917
-9.04841, -14.532, 18.9011
-9.59027, -15.223, 19.7321
-10.1497, -15.8744, 20.6905
-10.7216, -16.4651, 21.78
-11.2996, -16.971, 23.0008
